policy_value,policy_type,region,add_ons,commission
27034,Premium,West,Yes,1440.68
38648,Premium,South,Yes,1722.96
29475,Premium,North,No,1289.5
19912,Standard,North,No,598.24
20937,Premium,South,No,1068.74
41238,Premium,East,Yes,1674.76
6326,Premium,South,No,776.52
42259,Premium,West,Yes,1745.18
13467,Standard,South,Yes,719.34
35730,Standard,East,Yes,1064.6
22394,Premium,South,No,1097.88
18665,Premium,North,Yes,1373.3
32481,Premium,East,No,1199.62
48325,Standard,East,No,1016.5
46580,Standard,North,Yes,1431.6
38844,Premium,West,Yes,1676.88
47150,Standard,East,No,993.0
19778,Standard,West,No,495.56
26198,Standard,South,No,673.96
16775,Standard,South,Yes,785.5
48554,Standard,East,No,1021.08
33762,Premium,North,No,1375.24
38464,Standard,East,Yes,1119.28
13174,Standard,South,Yes,713.48
10121,Standard,East,No,252.42000000000002
12472,Standard,West,Yes,649.44
17069,Standard,West,Yes,741.38
11984,Standard,North,No,439.68
45992,Premium,East,Yes,1769.8400000000001
16651,Standard,West,No,433.02
23228,Premium,East,No,1014.56
25136,Standard,East,No,552.72
27330,Premium,East,No,1096.6
45618,Premium,North,No,1612.3600000000001
41909,Standard,West,Yes,1238.18
27195,Standard,East,Yes,893.9
7536,Standard,North,Yes,650.72
35175,Premium,South,No,1353.5
12722,Standard,South,No,404.44
20769,Premium,South,Yes,1365.38
44720,Premium,West,Yes,1794.4
34460,Standard,East,Yes,1039.2
43817,Premium,West,No,1476.3400000000001
49290,Premium,North,No,1685.8000000000002
33958,Premium,North,Yes,1679.1599999999999
42620,Standard,East,No,902.4
39184,Standard,East,Yes,1133.68
39004,Premium,South,Yes,1730.08
49264,Standard,North,Yes,1485.28
32363,Premium,North,No,1347.26
22050,Premium,West,Yes,1341.0
25840,Premium,South,No,1166.8
25652,Standard,West,Yes,913.04
37380,Standard,East,No,797.6
34844,Standard,North,Yes,1196.88
26261,Premium,East,No,1075.22
20008,Standard,South,Yes,850.1600000000001
12282,Premium,South,Yes,1195.6399999999999
10777,Premium,East,No,765.54
10956,Premium,North,No,919.12
25400,Standard,West,No,608.0
30827,Standard,East,No,666.54
10001,Standard,North,No,400.02
11193,Premium,West,Yes,1123.8600000000001
36642,Premium,North,No,1432.8400000000001
44756,Standard,West,Yes,1295.12
6774,Premium,North,Yes,1135.48
12266,Premium,East,No,795.3199999999999
46582,Premium,East,No,1481.6399999999999
10690,Standard,West,Yes,613.8
25907,Premium,East,No,1068.1399999999999
45194,Premium,South,No,1553.88
31997,Standard,North,No,839.94
39418,Premium,North,No,1488.3600000000001
17322,Standard,South,No,496.44
36482,Premium,North,No,1429.6399999999999
15664,Premium,South,No,963.28
8300,Premium,South,Yes,1116.0
12741,Premium,North,No,954.8199999999999
18476,Standard,East,Yes,719.52
14105,Standard,East,Yes,632.1
38169,Premium,East,No,1313.38
30507,Premium,South,No,1260.1399999999999
28191,Premium,South,Yes,1513.8200000000002
40593,Premium,West,No,1411.8600000000001
35192,Standard,North,No,903.84
6173,Premium,East,Yes,973.46
14311,Premium,South,No,936.22
13482,Standard,South,Yes,719.64
19455,Standard,West,Yes,789.1
37194,Standard,North,No,943.88
43318,Premium,East,Yes,1716.3600000000001
14438,Premium,North,No,988.76
47281,Premium,South,No,1595.62
39755,Premium,North,No,1495.1
13362,Premium,North,Yes,1267.24
10742,Premium,North,No,914.84
10664,Premium,West,No,813.28
18020,Standard,West,No,460.40000000000003
20249,Premium,North,No,1104.98
33991,Premium,East,Yes,1529.8200000000002
18155,Standard,East,Yes,713.1
34701,Premium,North,Yes,1694.02
44068,Standard,East,Yes,1231.3600000000001
19003,Standard,East,No,430.06
46806,Premium,East,Yes,1786.12
6418,Premium,South,Yes,1078.3600000000001
21766,Premium,South,No,1085.32
16901,Premium,West,Yes,1238.02
34073,Standard,North,No,881.46
40530,Premium,North,No,1510.6
7250,Premium,West,Yes,1045.0
14795,Premium,South,No,945.9000000000001
35469,Standard,West,No,809.38
45202,Premium,North,Yes,1904.04
23669,Premium,West,No,1073.38
36321,Standard,North,Yes,1226.42
18926,Premium,East,Yes,1228.52
41748,Premium,West,No,1434.96
49306,Standard,West,Yes,1386.12
36828,Premium,West,No,1336.56
45105,Premium,West,Yes,1802.1
43509,Premium,East,No,1420.18
49448,Premium,North,Yes,1988.96
32101,Standard,West,Yes,1042.02
13789,Standard,South,Yes,725.78
41600,Premium,South,Yes,1782.0
34144,Premium,North,Yes,1682.88
22267,Standard,North,No,645.34
48799,Standard,East,Yes,1325.98
36482,Premium,East,No,1279.6399999999999
39826,Standard,North,No,996.52
5429,Premium,East,No,658.58
29890,Standard,South,Yes,1047.8000000000002
46926,Standard,East,Yes,1288.52
21944,Standard,North,No,638.88
43631,Premium,North,No,1572.62
44796,Standard,East,No,945.9200000000001
35124,Premium,West,Yes,1602.48
35145,Standard,South,No,852.9
17958,Standard,West,Yes,759.1600000000001
38395,Premium,North,No,1467.9
45533,Premium,South,Yes,1860.6599999999999
17571,Standard,South,No,501.42
7321,Standard,West,No,246.42000000000002
29457,Premium,South,No,1239.1399999999999
15884,Standard,West,No,417.68
19625,Premium,West,No,992.5
40316,Premium,North,No,1506.3200000000002
36514,Standard,East,Yes,1080.28
25527,Premium,North,No,1210.54
25630,Standard,West,No,612.6
49633,Premium,North,Yes,1992.6599999999999
44442,Standard,West,No,988.84
19528,Premium,East,No,940.56
10794,Premium,North,No,915.88
9247,Standard,North,Yes,684.94
26580,Premium,North,No,1231.6
38967,Premium,East,Yes,1629.3400000000001
16724,Premium,South,No,984.48
34373,Premium,South,Yes,1637.46
27428,Premium,East,Yes,1398.56
46353,Standard,West,No,1027.06
19167,Premium,South,No,1033.3400000000001
41699,Standard,West,Yes,1233.98
25374,Standard,North,No,707.48
5805,Standard,North,No,316.1
39058,Premium,South,Yes,1731.1599999999999
35214,Premium,West,No,1304.28
33153,Standard,North,Yes,1163.06
33759,Premium,East,No,1225.18
48143,Premium,North,Yes,1962.8600000000001
46628,Standard,South,No,1082.56
49670,Premium,North,Yes,1993.4
22855,Standard,South,Yes,907.1
46205,Premium,West,No,1524.1
49151,Premium,South,Yes,1933.02
46910,Standard,East,Yes,1288.2
16469,Premium,West,No,929.38
43573,Standard,North,No,1071.46
14051,Standard,South,No,431.02
38227,Standard,East,No,814.54
36912,Premium,South,No,1388.24
32312,Standard,East,Yes,996.24
39582,Premium,South,Yes,1741.6399999999999
6382,Standard,West,No,227.64
8210,Standard,North,No,364.20000000000005
43339,Premium,East,No,1416.78
37628,Premium,South,Yes,1702.56
31408,Premium,South,Yes,1578.1599999999999
33351,Standard,North,No,867.02
48085,Premium,East,Yes,1811.7
35692,Standard,South,Yes,1163.8400000000001
40527,Standard,West,Yes,1210.54
22670,Premium,West,Yes,1353.4
33268,Standard,East,Yes,1015.36
47578,Standard,South,No,1101.56
18073,Premium,North,Yes,1361.46
16534,Premium,East,No,880.6800000000001
44784,Standard,South,No,1045.68
36691,Premium,East,No,1283.8200000000002
21929,Premium,North,No,1138.58
31539,Premium,West,Yes,1530.78
30911,Premium,South,Yes,1568.22
13923,Standard,West,No,378.46
34851,Premium,North,Yes,1697.02
46147,Premium,South,Yes,1872.94
9235,Standard,West,No,284.70000000000005
14434,Standard,West,No,388.68
46744,Premium,East,Yes,1784.88
41194,Premium,South,No,1473.88
38888,Premium,East,No,1327.76
38532,Premium,South,Yes,1720.6399999999999
41398,Premium,East,No,1377.96
9825,Standard,East,No,246.5
34880,Standard,West,No,797.6
44268,Standard,East,Yes,1235.3600000000001
8247,Standard,West,Yes,564.94
28126,Standard,East,No,612.52
36610,Standard,West,Yes,1132.2
10682,Standard,South,No,363.64
30789,Premium,East,Yes,1465.78
30714,Premium,North,Yes,1614.28
25601,Standard,South,No,662.02
44009,Premium,West,Yes,1780.18
16890,Premium,South,Yes,1287.8
42538,Premium,South,No,1500.76
46429,Premium,North,Yes,1928.58
34193,Premium,West,Yes,1583.8600000000001
47128,Premium,East,No,1492.56
16435,Standard,West,No,428.7
11044,Standard,East,Yes,570.88
7385,Standard,West,Yes,547.7
42665,Premium,North,No,1553.3000000000002
22367,Premium,West,Yes,1347.3400000000001
38101,Premium,South,No,1412.02
18551,Standard,North,No,571.02
31563,Standard,East,No,681.26
32787,Standard,North,Yes,1155.74
6434,Standard,East,Yes,478.68
26715,Premium,East,Yes,1384.3
10215,Standard,East,No,254.3
26181,Standard,South,Yes,973.62
17050,Premium,East,No,891.0
45818,Standard,North,No,1116.3600000000001
23638,Standard,East,Yes,822.76
45604,Premium,East,Yes,1762.08
29962,Standard,East,Yes,949.24
31612,Standard,East,Yes,982.24
46826,Premium,North,Yes,1936.52
25055,Premium,South,No,1151.1
23642,Premium,North,Yes,1472.8400000000001
6707,Premium,East,Yes,984.14
41018,Premium,South,No,1470.3600000000001
9723,Standard,South,No,344.46000000000004
21616,Standard,East,No,482.32
26257,Premium,South,No,1175.1399999999999
11395,Standard,South,No,377.9
5376,Premium,South,No,757.52
21549,Premium,South,No,1080.98
29881,Premium,North,No,1297.62
26011,Standard,South,No,670.22
45435,Standard,South,No,1058.7
35449,Standard,South,No,858.98
49877,Premium,East,Yes,1847.54
48096,Premium,West,No,1561.92
46860,Standard,West,No,1037.2
25202,Standard,East,No,554.04
8638,Standard,South,Yes,622.76
48432,Standard,North,Yes,1468.6399999999999
14165,Premium,South,Yes,1233.3
46191,Premium,West,Yes,1823.8200000000002
15518,Standard,East,No,360.36
6507,Premium,North,Yes,1130.1399999999999
45687,Premium,East,No,1463.74
32567,Premium,West,No,1251.3400000000001
49043,Premium,North,No,1680.8600000000001
35855,Premium,East,Yes,1567.1
9194,Premium,West,Yes,1083.88
8759,Standard,South,No,325.18
11493,Standard,South,No,379.86
28004,Standard,West,No,660.08
34467,Premium,East,Yes,1539.3400000000001
26865,Premium,East,No,1087.3
46049,Premium,South,Yes,1870.98
48737,Standard,East,Yes,1324.74
30596,Premium,East,Yes,1461.92
27083,Premium,North,Yes,1541.6599999999999
13135,Standard,South,No,412.7
31755,Premium,West,No,1235.1
16877,Premium,East,Yes,1187.54
23242,Standard,West,Yes,864.84
41044,Premium,West,Yes,1720.88
38650,Premium,North,Yes,1773.0
23479,Premium,North,Yes,1469.58
35947,Premium,North,No,1418.94
19506,Premium,East,Yes,1240.12
14910,Standard,North,No,498.2
9316,Standard,East,No,236.32
12020,Standard,West,No,340.4
15522,Standard,North,Yes,810.44
38889,Standard,East,No,827.78
9669,Standard,South,Yes,643.38
35597,Standard,North,Yes,1211.94
16812,Premium,North,No,1036.24
31167,Standard,South,Yes,1073.3400000000001
28428,Premium,East,Yes,1418.56
35854,Premium,East,No,1267.08
22384,Premium,East,No,997.6800000000001
13182,Standard,North,No,463.64
31749,Standard,South,Yes,1084.98
44422,Premium,West,Yes,1788.44
31382,Standard,South,Yes,1077.6399999999999
5633,Premium,South,No,762.66
35143,Premium,South,No,1352.8600000000001
47099,Premium,West,Yes,1841.98
41653,Standard,East,No,883.0600000000001
31323,Standard,South,Yes,1076.46
19628,Standard,North,No,592.56
34268,Premium,North,No,1385.3600000000001
28218,Premium,South,No,1214.3600000000001
9816,Premium,East,Yes,1046.32
21977,Standard,West,Yes,839.54
25064,Premium,East,No,1051.28
15391,Premium,East,Yes,1157.82
24024,Premium,West,Yes,1380.48
23498,Standard,East,No,519.96
31797,Premium,West,No,1235.94
42911,Premium,South,No,1508.22
39600,Standard,West,Yes,1192.0
5300,Premium,East,Yes,956.0
11594,Standard,East,Yes,581.88
28412,Standard,East,No,618.24
47345,Premium,North,No,1646.9
12934,Standard,South,No,408.68
42828,Premium,West,No,1456.56
11982,Premium,East,Yes,1089.6399999999999
26561,Standard,West,No,631.22
30066,Premium,West,Yes,1501.3200000000002
18372,Standard,East,No,417.44
24096,Premium,East,No,1031.92
30848,Standard,North,No,816.96
17212,Standard,West,No,444.24
42364,Standard,West,No,947.28
28361,Standard,North,No,767.22
19500,Premium,South,Yes,1340.0
28560,Standard,North,No,771.2
8275,Premium,West,Yes,1065.5
32330,Standard,South,Yes,1096.6
28922,Standard,East,No,628.44
43206,Standard,East,Yes,1214.12
28353,Premium,South,Yes,1517.06
43995,Premium,West,Yes,1779.9
11314,Premium,West,Yes,1126.28
35624,Standard,South,No,862.48
7392,Standard,West,No,247.84
27783,Premium,North,No,1255.6599999999999
42220,Premium,North,Yes,1844.4
13288,Premium,South,No,915.76
39903,Premium,East,No,1348.06
32899,Premium,East,No,1207.98
28210,Standard,East,No,614.2
33264,Premium,West,Yes,1565.28
10327,Standard,North,No,406.53999999999996
38068,Premium,South,No,1411.3600000000001
39643,Premium,East,No,1342.8600000000001
27923,Premium,East,No,1108.46
19917,Premium,East,Yes,1248.3400000000001
5739,Standard,West,No,214.78
27458,Premium,West,No,1149.1599999999999
21703,Premium,North,Yes,1434.06
33122,Standard,South,Yes,1112.44
46396,Premium,West,No,1527.92
48355,Standard,North,No,1167.1
23181,Standard,South,No,613.62
38987,Standard,East,No,829.74
33262,Premium,East,No,1215.24
14289,Premium,North,Yes,1285.78
41728,Premium,West,No,1434.56
17343,Standard,West,No,446.86
33563,Standard,West,No,771.26
45196,Premium,East,Yes,1753.92
41309,Premium,West,Yes,1726.18
25750,Standard,North,No,715.0
35098,Standard,North,No,901.96
31748,Standard,South,No,784.96
41920,Premium,East,No,1388.4
29322,Premium,South,No,1236.44
46578,Premium,East,Yes,1781.56
16223,Standard,North,No,524.46
24125,Premium,North,Yes,1482.5
17338,Premium,West,Yes,1246.76
33811,Premium,East,No,1226.22
45381,Premium,East,No,1457.62
20628,Premium,North,No,1112.56
10666,Standard,East,No,263.32
12199,Standard,East,Yes,593.98
18425,Premium,South,No,1018.5
24063,Premium,East,Yes,1331.26
45939,Premium,North,No,1618.78
32845,Standard,West,Yes,1056.9
7597,Premium,North,Yes,1151.94
47305,Premium,South,Yes,1896.1
5840,Premium,North,Yes,1116.8
31995,Standard,North,No,839.9
45381,Standard,West,Yes,1307.62
5443,Premium,West,Yes,1008.86
8062,Premium,South,Yes,1111.24
6507,Premium,West,Yes,1030.1399999999999
31777,Premium,South,Yes,1585.54
36786,Premium,East,No,1285.72
44708,Standard,West,No,994.16
9469,Premium,East,Yes,1039.38
33577,Standard,East,No,721.54
35067,Premium,West,No,1301.3400000000001
9910,Standard,South,Yes,648.2
19033,Standard,South,Yes,830.6600000000001
49466,Standard,East,No,1039.3200000000002
17087,Premium,West,Yes,1241.74
38723,Standard,South,No,924.46
13412,Premium,North,No,968.24
39748,Standard,West,Yes,1194.96
30635,Standard,South,No,762.7
44880,Standard,North,No,1097.6
11658,Premium,South,No,883.16
25444,Standard,East,No,558.88
12800,Standard,West,No,356.0
35400,Premium,West,Yes,1608.0
42688,Standard,East,Yes,1203.76
20283,Standard,West,Yes,805.6600000000001
39672,Premium,West,No,1393.44
34353,Premium,South,No,1337.06
44855,Premium,North,No,1597.1
7374,Standard,South,No,297.48
49344,Standard,East,No,1036.88
24258,Premium,South,Yes,1435.16
9854,Standard,West,Yes,597.08
6069,Standard,East,No,171.38
30454,Premium,North,Yes,1609.08
48442,Standard,North,Yes,1468.8400000000001
5895,Standard,West,No,217.9
14862,Standard,North,Yes,797.24
49692,Standard,East,Yes,1343.8400000000001
40979,Standard,South,Yes,1269.58
49025,Premium,West,No,1580.5
47015,Standard,East,Yes,1290.3000000000002
14710,Standard,West,No,394.2
47652,Standard,East,Yes,1303.04
39365,Premium,South,No,1437.3000000000002
17430,Standard,South,No,498.6
8503,Premium,East,Yes,1020.06
6602,Premium,North,Yes,1132.04
41271,Standard,North,No,1025.42
43662,Standard,North,No,1073.24
20959,Premium,South,Yes,1369.18
34881,Premium,West,No,1297.62
31445,Standard,South,No,778.9
6253,Standard,North,No,325.06
36511,Premium,West,Yes,1630.22
9862,Standard,North,No,397.24
28781,Premium,East,Yes,1425.62
21874,Premium,East,Yes,1287.48
5718,Premium,West,Yes,1014.36
24543,Standard,West,No,590.86
29188,Standard,North,Yes,1083.76
43432,Standard,West,Yes,1268.6399999999999
20256,Standard,North,Yes,905.12
23318,Premium,North,No,1166.3600000000001
19863,Standard,North,Yes,897.26
34988,Standard,South,No,849.76
20820,Standard,North,No,616.4000000000001
14459,Premium,East,No,839.1800000000001
39737,Standard,West,Yes,1194.74
7296,Premium,South,No,795.9200000000001
28142,Standard,East,Yes,912.84
48334,Premium,North,No,1666.68
49840,Premium,North,No,1696.8000000000002
28600,Premium,South,Yes,1522.0
10883,Standard,South,No,367.65999999999997
29688,Premium,North,Yes,1593.76
30800,Standard,North,Yes,1116.0
38132,Premium,West,No,1362.6399999999999
43541,Standard,East,Yes,1220.8200000000002
48166,Standard,North,No,1163.3200000000002
20325,Standard,West,No,506.5
21868,Standard,West,Yes,837.36
49884,Premium,East,Yes,1847.68
29624,Standard,North,No,792.48
13695,Premium,North,Yes,1273.9
48630,Premium,North,Yes,1972.6
26726,Premium,West,Yes,1434.52
39049,Standard,West,No,880.98
32544,Premium,East,Yes,1500.88
40154,Standard,East,Yes,1153.08
35585,Premium,West,Yes,1611.7
21247,Premium,West,Yes,1324.94
31865,Premium,South,No,1287.3000000000002
25080,Standard,East,No,551.6
31372,Standard,North,Yes,1127.44
18157,Premium,South,Yes,1313.1399999999999
22866,Standard,North,No,657.3199999999999
12587,Standard,North,No,451.74
14707,Standard,West,No,394.14
22570,Premium,North,No,1151.4
17976,Premium,North,Yes,1359.52
24675,Standard,East,No,543.5
6947,Standard,South,No,288.94
36055,Premium,North,No,1421.1
43986,Standard,East,Yes,1229.72
14485,Premium,South,No,939.7
40388,Premium,South,No,1457.76
34636,Standard,West,No,792.72
27243,Standard,West,Yes,944.86
29126,Premium,North,Yes,1582.52
25279,Premium,East,No,1055.58
6967,Standard,East,Yes,489.34000000000003
20091,Premium,West,No,1001.8199999999999
34055,Premium,West,Yes,1581.1
49693,Standard,North,Yes,1493.8600000000001
29742,Standard,East,No,644.84
14644,Premium,South,Yes,1242.88
36877,Standard,West,No,837.54
31806,Standard,West,No,736.12
7421,Premium,South,No,798.4200000000001
37030,Standard,East,No,790.6
33171,Premium,East,Yes,1513.42
5017,Premium,South,No,750.34
35891,Premium,North,No,1417.8200000000002
42180,Standard,West,Yes,1243.6
32354,Premium,West,No,1247.08
33053,Premium,North,Yes,1661.06
48156,Premium,North,Yes,1963.12
7067,Premium,North,Yes,1141.3400000000001
46306,Standard,North,No,1126.12
21796,Standard,South,Yes,885.9200000000001
15303,Standard,East,Yes,656.06
48146,Premium,West,No,1562.92
37518,Premium,North,No,1450.3600000000001
33975,Premium,West,No,1279.5
13863,Premium,South,Yes,1227.26
10537,Premium,East,No,760.74
48542,Premium,West,No,1570.8400000000001
36881,Premium,South,No,1387.62
37615,Premium,East,No,1302.3000000000002
34088,Premium,East,No,1231.76
21434,Premium,North,Yes,1428.68
48780,Premium,North,Yes,1975.6
12990,Premium,North,Yes,1259.8
11880,Standard,West,Yes,637.6
22302,Standard,South,No,596.04
42297,Premium,East,No,1395.94
18255,Premium,West,Yes,1265.1
48653,Standard,West,No,1073.06
27479,Standard,West,Yes,949.58
39744,Premium,West,No,1394.88
27440,Standard,North,No,748.8000000000001
11512,Standard,North,Yes,730.24
29562,Standard,North,Yes,1091.24
48845,Standard,North,Yes,1476.9
8740,Standard,South,No,324.8
41733,Standard,North,No,1034.6599999999999
